Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK
2015,09/09/2023,0.51,482,8,EURO3,4,1800,0.1275,0.267777778,2010-2016,0.2,-0.1745,-0.146444444,TRUE
2015,21/11/2023,0.54,320,8,EURO3,4,1800,0.135,0.177777778,2010-2016,0.2,-0.173,-0.164444444,TRUE
2015,31/08/2023,2.42,487,8,EURO3,4,1800,0.605,0.270555556,2010-2016,0.2,-0.079,-0.145888889,TRUE
2015,26/09/2023,1.46,173,8,EURO3,4,1800,0.365,0.096111111,2010-2016,0.2,-0.127,-0.180777778,TRUE
2015,21/11/2023,5.42,3700,8,EURO3,4,1800,1.355,2.055555556,2010-2016,0.2,0.071,0.211111111,FALSE
2015,28/10/2023,12.6,102,8,EURO3,4,1800,3.15,0.056666667,2010-2016,0.2,0.43,-0.188666667,FALSE
2015,14/09/2023,0.65,251,8,EURO3,4,1800,0.1625,0.139444444,2010-2016,0.2,-0.1675,-0.172111111,TRUE
2015,04/10/2023,3.56,871,8,EURO3,4,1800,0.89,0.483888889,2010-2016,0.2,-0.022,-0.103222222,TRUE
2015,16/09/2023,14.2,457,8,EURO3,4,1800,3.55,0.253888889,2010-2016,0.2,0.51,-0.149222222,FALSE
2015,17/10/2023,0.8,441,8,EURO3,4,1800,0.2,0.245,2010-2016,0.2,-0.16,-0.151,TRUE
2015,13/09/2023,12.3,332,8,EURO3,4,1800,3.075,0.184444444,2010-2016,0.2,0.415,-0.163111111,FALSE
2015,13/09/2023,0.78,308,8,EURO3,4,1800,0.195,0.171111111,2010-2016,0.2,-0.161,-0.165777778,TRUE
2015,02/09/2023,2.41,834,8,EURO3,4,1800,0.6025,0.463333333,2010-2016,0.2,-0.0795,-0.107333333,TRUE
2015,30/07/2024,2.77,143,9,EURO3,4,1800,0.6925,0.079444444,2010-2016,0.2,-0.0615,-0.184111111,TRUE
2015,25/10/2023,3.01,289,8,EURO3,4,1800,0.7525,0.160555556,2010-2016,0.2,-0.0495,-0.167888889,TRUE
2015,26/09/2023,1.93,210,8,EURO3,4,1800,0.4825,0.116666667,2010-2016,0.2,-0.1035,-0.176666667,TRUE
2015,27/07/2023,0.79,1079,8,EURO3,4,1800,0.1975,0.599444444,2010-2016,0.2,-0.1605,-0.080111111,TRUE
2015,10/09/2023,0.54,227,8,EURO3,4,1800,0.135,0.126111111,2010-2016,0.2,-0.173,-0.174777778,TRUE
2015,01/11/2023,0,1573,8,EURO3,4,1800,0,0.873888889,2010-2016,0.2,-0.2,-0.025222222,TRUE
2015,05/09/2023,2.8,169,8,EURO3,4,1800,0.7,0.093888889,2010-2016,0.2,-0.06,-0.181222222,TRUE
2015,26/08/2023,5.06,1120,8,EURO3,4,1800,1.265,0.622222222,2010-2016,0.2,0.053,-0.075555556,FALSE
2015,06/09/2023,2.06,128,8,EURO3,4,1800,0.515,0.071111111,2010-2016,0.2,-0.097,-0.185777778,TRUE
2015,03/12/2023,0.41,352,8,EURO3,4,1800,0.1025,0.195555556,2010-2016,0.2,-0.1795,-0.160888889,TRUE
2015,06/09/2023,0.92,175,8,EURO3,4,1800,0.23,0.097222222,2010-2016,0.2,-0.154,-0.180555556,TRUE
2015,05/11/2024,0.66,106,9,EURO3,4,1800,0.165,0.058888889,2010-2016,0.2,-0.167,-0.188222222,TRUE
2015,01/09/2023,0.66,149,8,EURO3,4,1800,0.165,0.082777778,2010-2016,0.2,-0.167,-0.183444444,TRUE
2015,06/09/2023,0.01,75,8,EURO3,4,1800,0.0025,0.041666667,2010-2016,0.2,-0.1995,-0.191666667,TRUE
2015,27/07/2023,4.07,280,8,EURO3,4,1800,1.0175,0.155555556,2010-2016,0.2,0.0035,-0.168888889,FALSE
2015,31/08/2023,4.2,1459,8,EURO3,4,1800,1.05,0.810555556,2010-2016,0.2,0.01,-0.037888889,FALSE
2015,28/06/2024,1.33,164,9,EURO3,4,1800,0.3325,0.091111111,2010-2016,0.2,-0.1335,-0.181777778,TRUE
2015,10/05/2023,0.79,322,8,EURO3,4,1800,0.1975,0.178888889,2010-2016,0.2,-0.1605,-0.164222222,TRUE
2015,12/09/2023,0.08,59,8,EURO3,4,1800,0.02,0.032777778,2010-2016,0.2,-0.196,-0.193444444,TRUE
2015,03/11/2023,3.77,1427,8,EURO3,4,1800,0.9425,0.792777778,2010-2016,0.2,-0.0115,-0.041444444,TRUE
2015,26/08/2023,2,422,8,EURO3,4,1800,0.5,0.234444444,2010-2016,0.2,-0.1,-0.153111111,TRUE
2015,25/08/2023,0.17,661,8,EURO3,4,1800,0.0425,0.367222222,2010-2016,0.2,-0.1915,-0.126555556,TRUE
2015,06/09/2023,0.96,256,8,EURO3,4,1800,0.24,0.142222222,2010-2016,0.2,-0.152,-0.171555556,TRUE
2015,02/11/2023,0.48,407,8,EURO3,4,1800,0.12,0.226111111,2010-2016,0.2,-0.176,-0.154777778,TRUE
2015,30/08/2023,13.9,47,8,EURO3,4,1800,3.475,0.026111111,2010-2016,0.2,0.495,-0.194777778,FALSE
2015,14/09/2023,3.11,52,8,EURO3,4,1800,0.7775,0.028888889,2010-2016,0.2,-0.0445,-0.194222222,TRUE
2015,12/07/2023,9.99,7070,8,EURO3,4,1800,2.4975,3.927777778,2010-2016,0.2,0.2995,0.585555556,FALSE
2015,31/08/2023,2.04,436,8,EURO3,4,1800,0.51,0.242222222,2010-2016,0.2,-0.098,-0.151555556,TRUE
2015,06/09/2023,7.34,727,8,EURO3,4,1800,1.835,0.403888889,2010-2016,0.2,0.167,-0.119222222,FALSE
2015,03/10/2023,1.17,171,8,EURO3,4,1800,0.2925,0.095,2010-2016,0.2,-0.1415,-0.181,TRUE
2015,12/04/2023,1.9,220,8,EURO3,4,1800,0.475,0.122222222,2010-2016,0.2,-0.105,-0.175555556,TRUE
2015,01/09/2023,0.68,243,8,EURO3,4,1800,0.17,0.135,2010-2016,0.2,-0.166,-0.173,TRUE
2015,06/09/2024,0.04,501,9,EURO3,4,1800,0.01,0.278333333,2010-2016,0.2,-0.198,-0.144333333,TRUE
2015,01/09/2023,0.43,0,8,EURO3,4,1800,0.1075,0,2010-2016,0.2,-0.1785,-0.2,TRUE
2015,29/08/2023,0.85,480,8,EURO3,4,1800,0.2125,0.266666667,2010-2016,0.2,-0.1575,-0.146666667,TRUE
2015,10/10/2023,2.44,629,8,EURO3,4,1800,0.61,0.349444444,2010-2016,0.2,-0.078,-0.130111111,TRUE
2015,29/08/2023,1.91,731,8,EURO3,4,1800,0.4775,0.406111111,2010-2016,0.2,-0.1045,-0.118777778,TRUE
2015,04/09/2023,0.3,94,8,EURO3,4,1800,0.075,0.052222222,2010-2016,0.2,-0.185,-0.189555556,TRUE
2015,20/09/2023,3.99,247,8,EURO3,4,1800,0.9975,0.137222222,2010-2016,0.2,-0.0005,-0.172555556,TRUE
2016,02/12/2023,5.14,758,7,EURO3,4,1800,1.285,0.421111111,2010-2016,0.2,0.057,-0.115777778,FALSE
2016,08/09/2023,1.46,435,7,EURO3,4,1800,0.365,0.241666667,2010-2016,0.2,-0.127,-0.151666667,TRUE
2016,08/09/2023,0.37,1.083,7,EURO3,4,1800,0.0925,0.000601667,2010-2016,0.2,-0.1815,-0.199879667,TRUE
2016,05/06/2023,2.7,330,7,EURO3,4,1800,0.675,0.183333333,2010-2016,0.2,-0.065,-0.163333333,TRUE
2016,19/09/2023,0.34,84,7,EURO3,4,1800,0.085,0.046666667,2010-2016,0.2,-0.183,-0.190666667,TRUE
2016,10/09/2023,4.51,1363,7,EURO3,4,1800,1.1275,0.757222222,2010-2016,0.2,0.0255,-0.048555556,FALSE
2016,16/11/2023,0.84,280,7,EURO3,4,1800,0.21,0.155555556,2010-2016,0.2,-0.158,-0.168888889,TRUE
2016,28/10/2023,0.05,276,7,EURO3,4,1800,0.0125,0.153333333,2010-2016,0.2,-0.1975,-0.169333333,TRUE
2016,02/09/2023,0.01,20,7,EURO3,4,1800,0.0025,0.011111111,2010-2016,0.2,-0.1995,-0.197777778,TRUE
2016,05/10/2023,1.91,1637,7,EURO3,4,1800,0.4775,0.909444444,2010-2016,0.2,-0.1045,-0.018111111,TRUE
2016,03/12/2024,0.79,312,8,EURO3,4,1800,0.1975,0.173333333,2010-2016,0.2,-0.1605,-0.165333333,TRUE
2016,15/11/2023,3.61,326,7,EURO3,4,1800,0.9025,0.181111111,2010-2016,0.2,-0.0195,-0.163777778,TRUE
2016,25/07/2024,0.62,295,8,EURO3,4,1800,0.155,0.163888889,2010-2016,0.2,-0.169,-0.167222222,TRUE
2016,18/07/2024,5.84,164,8,EURO3,4,1800,1.46,0.091111111,2010-2016,0.2,0.092,-0.181777778,FALSE
2016,15/01/2025,2.2,534,9,EURO3,4,1800,0.55,0.296666667,2010-2016,0.2,-0.09,-0.140666667,TRUE
2016,07/06/2023,2.5,571,7,EURO3,4,1800,0.625,0.317222222,2010-2016,0.2,-0.075,-0.136555556,TRUE
2016,07/09/2023,5.03,98,7,EURO3,4,1800,1.2575,0.054444444,2010-2016,0.2,0.0515,-0.189111111,FALSE
2016,11/12/2023,0.67,910,7,EURO3,4,1800,0.1675,0.505555556,2010-2016,0.2,-0.1665,-0.098888889,TRUE
2016,07/09/2023,0.09,234,7,EURO3,4,1800,0.0225,0.13,2010-2016,0.2,-0.1955,-0.174,TRUE
2016,19/09/2023,1.53,240,7,EURO3,4,1800,0.3825,0.133333333,2010-2016,0.2,-0.1235,-0.173333333,TRUE
2016,30/08/2023,0.03,10,7,EURO3,4,1800,0.0075,0.005555556,2010-2016,0.2,-0.1985,-0.198888889,TRUE
2016,01/09/2023,10.9,529,7,EURO3,4,1800,2.725,0.293888889,2010-2016,0.2,0.345,-0.141222222,FALSE
2016,30/08/2023,0.1,238,7,EURO3,4,1800,0.025,0.132222222,2010-2016,0.2,-0.195,-0.173555556,TRUE
2016,04/03/2025,0.9,233,9,EURO3,4,1800,0.225,0.129444444,2010-2016,0.2,-0.155,-0.174111111,TRUE
2016,22/08/2023,10.07,348,7,EURO3,4,1800,2.5175,0.193333333,2010-2016,0.2,0.3035,-0.161333333,FALSE
2016,28/11/2023,1.06,139,7,EURO3,4,1800,0.265,0.077222222,2010-2016,0.2,-0.147,-0.184555556,TRUE
2016,28/10/2023,0.2,501,7,EURO3,4,1800,0.05,0.278333333,2010-2016,0.2,-0.19,-0.144333333,TRUE
2016,04/11/2023,0.09,977,7,EURO3,4,1800,0.0225,0.542777778,2010-2016,0.2,-0.1955,-0.091444444,TRUE
2016,21/11/2023,2.65,183,7,EURO3,4,1800,0.6625,0.101666667,2010-2016,0.2,-0.0675,-0.179666667,TRUE
2016,03/11/2023,2.85,1068,7,EURO3,4,1800,0.7125,0.593333333,2010-2016,0.2,-0.0575,-0.081333333,TRUE
2016,12/09/2023,7.39,3210,7,EURO3,4,1800,1.8475,1.783333333,2010-2016,0.2,0.1695,0.156666667,FALSE
2016,30/08/2023,6.57,507,7,EURO3,4,1800,1.6425,0.281666667,2010-2016,0.2,0.1285,-0.143666667,FALSE
2016,28/08/2023,0.79,293,7,EURO3,4,1800,0.1975,0.162777778,2010-2016,0.2,-0.1605,-0.167444444,TRUE
2016,18/09/2023,2.27,1875,7,EURO3,4,1800,0.5675,1.041666667,2010-2016,0.2,-0.0865,0.008333333,FALSE
2016,31/08/2023,0.17,36,7,EURO3,4,1800,0.0425,0.02,2010-2016,0.2,-0.1915,-0.196,TRUE
2016,01/09/2023,3.93,259,7,EURO3,4,1800,0.9825,0.143888889,2010-2016,0.2,-0.0035,-0.171222222,TRUE
2016,03/10/2023,1.95,284,7,EURO3,4,1800,0.4875,0.157777778,2010-2016,0.2,-0.1025,-0.168444444,TRUE
2016,11/09/2023,6.35,348,7,EURO3,4,1800,1.5875,0.193333333,2010-2016,0.2,0.1175,-0.161333333,FALSE
2016,17/09/2023,4.03,504,7,EURO3,4,1800,1.0075,0.28,2010-2016,0.2,0.0015,-0.144,FALSE
2016,09/09/2023,3.05,516,7,EURO3,4,1800,0.7625,0.286666667,2010-2016,0.2,-0.0475,-0.142666667,TRUE
2016,10/09/2023,1.82,414,7,EURO3,4,1800,0.455,0.23,2010-2016,0.2,-0.109,-0.154,TRUE
2016,02/12/2023,1.35,349,7,EURO3,4,1800,0.3375,0.193888889,2010-2016,0.2,-0.1325,-0.161222222,TRUE
2016,13/10/2023,1.6,1152,7,EURO3,4,1800,0.4,0.64,2010-2016,0.2,-0.12,-0.072,TRUE
2016,11/09/2023,0.76,177,7,EURO3,4,1800,0.19,0.098333333,2010-2016,0.2,-0.162,-0.180333333,TRUE
2016,06/09/2023,0,470,7,EURO3,4,1800,0,0.261111111,2010-2016,0.2,-0.2,-0.147777778,TRUE
2016,05/09/2023,1.04,534,7,EURO3,4,1800,0.26,0.296666667,2010-2016,0.2,-0.148,-0.140666667,TRUE
2016,17/11/2023,0.02,12,7,EURO3,4,1800,0.005,0.006666667,2010-2016,0.2,-0.199,-0.198666667,TRUE
2016,12/11/2024,0.04,97,8,EURO3,4,1800,0.01,0.053888889,2010-2016,0.2,-0.198,-0.189222222,TRUE
2016,03/10/2023,0,749,7,EURO3,4,1800,0,0.416111111,2010-2016,0.2,-0.2,-0.116777778,TRUE
2016,10/09/2023,0.49,126,7,EURO3,4,1800,0.1225,0.07,2010-2016,0.2,-0.1755,-0.186,TRUE
2016,30/08/2023,0.99,2021,7,EURO3,4,1800,0.2475,1.122777778,2010-2016,0.2,-0.1505,0.024555556,FALSE
2016,18/08/2024,0.36,158,8,EURO3,4,1800,0.09,0.087777778,2010-2016,0.2,-0.182,-0.182444444,TRUE
2016,24/08/2023,3.89,324,7,EURO3,4,1800,0.9725,0.18,2010-2016,0.2,-0.0055,-0.164,TRUE
2016,12/09/2023,8.13,449,7,EURO3,4,1800,2.0325,0.249444444,2010-2016,0.2,0.2065,-0.150111111,FALSE
2016,14/11/2023,0.01,1.85,7,EURO3,4,1800,0.0025,0.001027778,2010-2016,0.2,-0.1995,-0.199794444,TRUE
2016,27/09/2023,0.64,348,7,EURO3,4,1800,0.16,0.193333333,2010-2016,0.2,-0.168,-0.161333333,TRUE
2016,02/11/2023,0.62,128,7,EURO3,4,1800,0.155,0.071111111,2010-2016,0.2,-0.169,-0.185777778,TRUE
2016,07/09/2023,7.91,909,7,EURO3,4,1800,1.9775,0.505,2010-2016,0.2,0.1955,-0.099,FALSE
2016,13/09/2023,3.57,487,7,EURO3,4,1800,0.8925,0.270555556,2010-2016,0.2,-0.0215,-0.145888889,TRUE
2016,06/09/2023,4.01,108,7,EURO3,4,1800,1.0025,0.06,2010-2016,0.2,0.0005,-0.188,FALSE
2016,17/09/2023,0.1,120,7,EURO3,4,1800,0.025,0.066666667,2010-2016,0.2,-0.195,-0.186666667,TRUE
2016,27/10/2023,0.2,108,7,EURO3,4,1800,0.05,0.06,2010-2016,0.2,-0.19,-0.188,TRUE
2016,20/05/2024,2.04,300,8,EURO3,4,1800,0.51,0.166666667,2010-2016,0.2,-0.098,-0.166666667,TRUE
2016,29/10/2023,2.09,209,7,EURO3,4,1800,0.5225,0.116111111,2010-2016,0.2,-0.0955,-0.176777778,TRUE
2016,11/10/2023,0.8,428,7,EURO3,4,1800,0.2,0.237777778,2010-2016,0.2,-0.16,-0.152444444,TRUE
2016,23/08/2023,0.7,303,7,EURO3,4,1800,0.175,0.168333333,2010-2016,0.2,-0.165,-0.166333333,TRUE
2016,11/09/2023,7.43,838,7,EURO3,4,1800,1.8575,0.465555556,2010-2016,0.2,0.1715,-0.106888889,FALSE
2016,13/10/2023,1.8,1348,7,EURO3,4,1800,0.45,0.748888889,2010-2016,0.2,-0.11,-0.050222222,TRUE
2016,10/07/2024,0.73,584,8,EURO3,4,1800,0.1825,0.324444444,2010-2016,0.2,-0.1635,-0.135111111,TRUE
2016,21/03/2023,0.62,94,7,EURO3,4,1800,0.155,0.052222222,2010-2016,0.2,-0.169,-0.189555556,TRUE
2016,21/10/2023,0.56,119,7,EURO3,4,1800,0.14,0.066111111,2010-2016,0.2,-0.172,-0.186777778,TRUE
2016,06/09/2023,0.57,204,7,EURO3,4,1800,0.1425,0.113333333,2010-2016,0.2,-0.1715,-0.177333333,TRUE
2016,11/09/2023,0.94,330,7,EURO3,4,1800,0.235,0.183333333,2010-2016,0.2,-0.153,-0.163333333,TRUE
2016,05/09/2023,0.82,188,7,EURO3,4,1800,0.205,0.104444444,2010-2016,0.2,-0.159,-0.179111111,TRUE
2016,02/02/2023,5.35,878,7,EURO3,4,1800,1.3375,0.487777778,2010-2016,0.2,0.0675,-0.102444444,FALSE
2016,01/03/2023,1.9,1.85,7,EURO3,4,1800,0.475,0.001027778,2010-2016,0.2,-0.105,-0.199794444,TRUE
2016,27/09/2023,5.32,348,7,EURO3,4,1800,1.33,0.193333333,2010-2016,0.2,0.066,-0.161333333,FALSE
2016,06/09/2023,6.32,153,7,EURO3,4,1800,1.58,0.085,2010-2016,0.2,0.116,-0.183,FALSE
2016,12/02/2024,0.27,218,8,EURO3,4,1800,0.0675,0.121111111,2010-2016,0.2,-0.1865,-0.175777778,TRUE
2016,31/08/2023,0.95,557,7,EURO3,4,1800,0.2375,0.309444444,2010-2016,0.2,-0.1525,-0.138111111,TRUE
2016,13/10/2023,3,589,7,EURO3,4,1800,0.75,0.327222222,2010-2016,0.2,-0.05,-0.134555556,TRUE
2016,27/09/2023,3.48,576,7,EURO3,4,1800,0.87,0.32,2010-2016,0.2,-0.026,-0.136,TRUE
2016,24/08/2023,0.75,1786,7,EURO3,4,1800,0.1875,0.992222222,2010-2016,0.2,-0.1625,-0.001555556,TRUE
2016,24/08/2023,3.57,431,7,EURO3,4,1800,0.8925,0.239444444,2010-2016,0.2,-0.0215,-0.152111111,TRUE
2016,27/09/2023,1.52,156,7,EURO3,4,1800,0.38,0.086666667,2010-2016,0.2,-0.124,-0.182666667,TRUE
2016,04/09/2023,3.99,146,7,EURO3,4,1800,0.9975,0.081111111,2010-2016,0.2,-0.0005,-0.183777778,TRUE
2016,16/10/2023,2.8,427,7,EURO3,4,1800,0.7,0.237222222,2010-2016,0.2,-0.06,-0.152555556,TRUE
2016,15/06/2023,2.35,435,7,EURO3,4,1800,0.5875,0.241666667,2010-2016,0.2,-0.0825,-0.151666667,TRUE
2016,29/05/2024,0.02,20,8,EURO3,4,1800,0.005,0.011111111,2010-2016,0.2,-0.199,-0.197777778,TRUE
2016,13/10/2023,4,1327,7,EURO3,4,1800,1,0.737222222,2010-2016,0.2,0,-0.052555556,FALSE
2016,08/11/2023,0.86,96,7,EURO3,4,1800,0.215,0.053333333,2010-2016,0.2,-0.157,-0.189333333,TRUE
2016,22/08/2023,1.12,578,7,EURO3,4,1800,0.28,0.321111111,2010-2016,0.2,-0.144,-0.135777778,TRUE
2016,26/01/2023,1.05,76,7,EURO3,4,1800,0.2625,0.042222222,2010-2016,0.2,-0.1475,-0.191555556,TRUE
2016,30/08/2023,6.23,526,7,EURO3,4,1800,1.5575,0.292222222,2010-2016,0.2,0.1115,-0.141555556,FALSE
2016,26/10/2023,2.93,239,7,EURO3,4,1800,0.7325,0.132777778,2010-2016,0.2,-0.0535,-0.173444444,TRUE
2016,07/11/2023,0.15,152,7,EURO3,4,1800,0.0375,0.084444444,2010-2016,0.2,-0.1925,-0.183111111,TRUE
2016,06/09/2023,2.81,334,7,EURO3,4,1800,0.7025,0.185555556,2010-2016,0.2,-0.0595,-0.162888889,TRUE
2016,23/07/2024,1.09,1479,8,EURO3,4,1800,0.2725,0.821666667,2010-2016,0.2,-0.1455,-0.035666667,TRUE
2016,01/09/2023,1.79,279,7,EURO3,4,1800,0.4475,0.155,2010-2016,0.2,-0.1105,-0.169,TRUE
2016,07/09/2023,0,226,7,EURO3,4,1800,0,0.125555556,2010-2016,0.2,-0.2,-0.174888889,TRUE
2016,21/06/2024,3.716,764,8,EURO3,4,1800,0.929,0.424444444,2010-2016,0.2,-0.0142,-0.115111111,TRUE
2016,10/11/2023,14.5,167,7,EURO3,4,1800,3.625,0.092777778,2010-2016,0.2,0.525,-0.181444444,FALSE
2016,28/10/2023,0.05,264,7,EURO3,4,1800,0.0125,0.146666667,2010-2016,0.2,-0.1975,-0.170666667,TRUE
2016,18/09/2023,11.9,300,7,EURO3,4,1800,2.975,0.166666667,2010-2016,0.2,0.395,-0.166666667,FALSE
2016,11/10/2023,0.78,187,7,EURO3,4,1800,0.195,0.103888889,2010-2016,0.2,-0.161,-0.179222222,TRUE
2016,08/09/2023,0.77,335,7,EURO3,4,1800,0.1925,0.186111111,2010-2016,0.2,-0.1615,-0.162777778,TRUE
2016,13/09/2023,4.09,498,7,EURO3,4,1800,1.0225,0.276666667,2010-2016,0.2,0.0045,-0.144666667,FALSE
2016,05/09/2023,2.08,115,7,EURO3,4,1800,0.52,0.063888889,2010-2016,0.2,-0.096,-0.187222222,TRUE
2016,05/09/2023,1.23,691,7,EURO3,4,1800,0.3075,0.383888889,2010-2016,0.2,-0.1385,-0.123222222,TRUE
2016,15/02/2024,0.84,223,8,EURO3,4,1800,0.21,0.123888889,2010-2016,0.2,-0.158,-0.175222222,TRUE
2016,30/08/2023,0.12,87,7,EURO3,4,1800,0.03,0.048333333,2010-2016,0.2,-0.194,-0.190333333,TRUE
2016,06/11/2023,0.57,100,7,EURO3,4,1800,0.1425,0.055555556,2010-2016,0.2,-0.1715,-0.188888889,TRUE
2016,28/02/2024,4.29,121,8,EURO3,4,1800,1.0725,0.067222222,2010-2016,0.2,0.0145,-0.186555556,FALSE
2016,04/09/2023,0.19,287,7,EURO3,4,1800,0.0475,0.159444444,2010-2016,0.2,-0.1905,-0.168111111,TRUE
2016,08/09/2023,3.9,2745,7,EURO3,4,1800,0.975,1.525,2010-2016,0.2,-0.005,0.105,FALSE
2016,02/10/2023,0.65,430,7,EURO3,4,1800,0.1625,0.238888889,2010-2016,0.2,-0.1675,-0.152222222,TRUE
2016,31/08/2023,0.09,160,7,EURO3,4,1800,0.0225,0.088888889,2010-2016,0.2,-0.1955,-0.182222222,TRUE
2016,04/09/2023,0.09,38,7,EURO3,4,1800,0.0225,0.021111111,2010-2016,0.2,-0.1955,-0.195777778,TRUE
2016,13/09/2023,1.85,1065,7,EURO3,4,1800,0.4625,0.591666667,2010-2016,0.2,-0.1075,-0.081666667,TRUE
2016,30/09/2023,0.67,318,7,EURO3,4,1800,0.1675,0.176666667,2010-2016,0.2,-0.1665,-0.164666667,TRUE
2016,14/10/2023,1.07,404,7,EURO3,4,1800,0.2675,0.224444444,2010-2016,0.2,-0.1465,-0.155111111,TRUE
2016,09/09/2023,1.94,250,7,EURO3,4,1800,0.485,0.138888889,2010-2016,0.2,-0.103,-0.172222222,TRUE
2016,21/11/2024,1.08,110,8,EURO3,4,1800,0.27,0.061111111,2010-2016,0.2,-0.146,-0.187777778,TRUE
2016,28/11/2023,1.211,185,7,EURO3,4,1800,0.30275,0.102777778,2010-2016,0.2,-0.13945,-0.179444444,TRUE
2016,31/08/2023,7.25,1588,7,EURO3,4,1800,1.8125,0.882222222,2010-2016,0.2,0.1625,-0.023555556,FALSE
2016,09/09/2023,0.43,488,7,EURO3,4,1800,0.1075,0.271111111,2010-2016,0.2,-0.1785,-0.145777778,TRUE
2016,10/09/2023,1.53,283,7,EURO3,4,1800,0.3825,0.157222222,2010-2016,0.2,-0.1235,-0.168555556,TRUE
2016,27/09/2023,8.11,807,7,EURO3,4,1800,2.0275,0.448333333,2010-2016,0.2,0.2055,-0.110333333,FALSE
2016,09/11/2023,0.24,175,7,EURO3,4,1800,0.06,0.097222222,2010-2016,0.2,-0.188,-0.180555556,TRUE
2016,11/09/2023,0,623,7,EURO3,4,1800,0,0.346111111,2010-2016,0.2,-0.2,-0.130777778,TRUE
2016,07/09/2023,0.71,959,7,EURO3,4,1800,0.1775,0.532777778,2010-2016,0.2,-0.1645,-0.093444444,TRUE
2016,05/06/2023,2.2,223,7,EURO3,4,1800,0.55,0.123888889,2010-2016,0.2,-0.09,-0.175222222,TRUE
2016,04/09/2023,4.46,495,7,EURO3,4,1800,1.115,0.275,2010-2016,0.2,0.023,-0.145,FALSE
2016,21/09/2023,0.04,37,7,EURO3,4,1800,0.01,0.020555556,2010-2016,0.2,-0.198,-0.195888889,TRUE
2016,12/09/2023,2.82,51,7,EURO3,4,1800,0.705,0.028333333,2010-2016,0.2,-0.059,-0.194333333,TRUE
2016,05/09/2023,0,530,7,EURO3,4,1800,0,0.294444444,2010-2016,0.2,-0.2,-0.141111111,TRUE
2016,26/09/2023,1.29,161,7,EURO3,4,1800,0.3225,0.089444444,2010-2016,0.2,-0.1355,-0.182111111,TRUE
2016,01/09/2023,2.66,299,7,EURO3,4,1800,0.665,0.166111111,2010-2016,0.2,-0.067,-0.166777778,TRUE
2016,18/10/2023,1.31,464,7,EURO3,4,1800,0.3275,0.257777778,2010-2016,0.2,-0.1345,-0.148444444,TRUE
2016,08/05/2024,1.35,350,8,EURO3,4,1800,0.3375,0.194444444,2010-2016,0.2,-0.1325,-0.161111111,TRUE
2016,20/09/2023,0.29,156,7,EURO3,4,1800,0.0725,0.086666667,2010-2016,0.2,-0.1855,-0.182666667,TRUE
2016,21/11/2023,6.53,2960,7,EURO3,4,1800,1.6325,1.644444444,2010-2016,0.2,0.1265,0.128888889,FALSE
2016,10/08/2023,2.92,320,7,EURO3,4,1800,0.73,0.177777778,2010-2016,0.2,-0.054,-0.164444444,TRUE
2016,21/09/2023,5.2,55,7,EURO3,4,1800,1.3,0.030555556,2010-2016,0.2,0.06,-0.193888889,FALSE
2016,14/09/2023,2.28,320,7,EURO3,4,1800,0.57,0.177777778,2010-2016,0.2,-0.086,-0.164444444,TRUE
2016,28/08/2023,0.86,161,7,EURO3,4,1800,0.215,0.089444444,2010-2016,0.2,-0.157,-0.182111111,TRUE
2016,17/01/2024,6.53,1221,8,EURO3,4,1800,1.6325,0.678333333,2010-2016,0.2,0.1265,-0.064333333,FALSE
2016,27/02/2025,0.48,194,9,EURO3,4,1800,0.12,0.107777778,2010-2016,0.2,-0.176,-0.178444444,TRUE
2016,11/09/2023,1.23,312,7,EURO3,4,1800,0.3075,0.173333333,2010-2016,0.2,-0.1385,-0.165333333,TRUE
2016,21/09/2023,4.33,305,7,EURO3,4,1800,1.0825,0.169444444,2010-2016,0.2,0.0165,-0.166111111,FALSE
2016,31/08/2023,2.49,440,7,EURO3,4,1800,0.6225,0.244444444,2010-2016,0.2,-0.0755,-0.151111111,TRUE
2016,21/09/2023,0.31,1119,7,EURO3,4,1800,0.0775,0.621666667,2010-2016,0.2,-0.1845,-0.075666667,TRUE
2016,05/10/2023,2.84,651,7,EURO3,4,1800,0.71,0.361666667,2010-2016,0.2,-0.058,-0.127666667,TRUE
2016,03/09/2023,0,80,7,EURO3,4,1800,0,0.044444444,2010-2016,0.2,-0.2,-0.191111111,TRUE
2016,27/02/2023,3.81,1239,7,EURO3,4,1800,0.9525,0.688333333,2010-2016,0.2,-0.0095,-0.062333333,TRUE
2016,22/09/2023,2.44,867,7,EURO3,4,1800,0.61,0.481666667,2010-2016,0.2,-0.078,-0.103666667,TRUE
2016,11/09/2023,0.05,89,7,EURO3,4,1800,0.0125,0.049444444,2010-2016,0.2,-0.1975,-0.190111111,TRUE
2016,30/10/2024,2.33,835,8,EURO3,4,1800,0.5825,0.463888889,2010-2016,0.2,-0.0835,-0.107222222,TRUE
2016,06/09/2023,0,62,7,EURO3,4,1800,0,0.034444444,2010-2016,0.2,-0.2,-0.193111111,TRUE
2016,27/08/2023,2.77,361,7,EURO3,4,1800,0.6925,0.200555556,2010-2016,0.2,-0.0615,-0.159888889,TRUE
