Tanggal,Kategori,Klasifikasi,Kelas,Bahan Bakar,Tahun Pembuatan,Sistem Pembakaran,CC,Tonnase,Jarak Tempuh,Opasitas,Tahun Uji,Usia Kendaraan,Baku Mutu Opasitas,Opasitas_ratio,segmen_tahun,Euro,alpha,Koreksi_Opasitas,LULUS/TIIDAK
06/12/2023 00:00,,C,,,2022,,,,,12.48,,1,30,0.416,>2021,EURO4,0.3,-0.1752,TRUE
08/05/2024 00:00,,C,,,2022,,,,,9.8,,2,30,0.326666667,>2021,EURO4,0.3,-0.202,TRUE
21/02/2025 00:00,,C,,,2022,,,,,11,,3,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
29/02/2024 00:00,,C,,,2022,,,,,10.58,,2,30,0.352666667,>2021,EURO4,0.3,-0.1942,TRUE
20/12/2023 00:00,,C,,,2022,,,,,21.5,,1,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
27/11/2023 00:00,,C,,,2022,,,,,29,,1,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
28/10/2023 00:00,,C,,,2022,,,,,8.5,,1,30,0.283333333,>2021,EURO4,0.3,-0.215,TRUE
05/01/2024 00:00,,C,,,2022,,,,,17.8,,2,30,0.593333333,>2021,EURO4,0.3,-0.122,TRUE
11/09/2023 00:00,,C,,,2022,,,,,35,,1,40,0.875,>2021,EURO4,0.3,-0.0375,TRUE
30/11/2023 00:00,,C,,,2022,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
25/02/2025 00:00,,C,,,2022,,,,,11.6,,3,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
25/07/2024 00:00,,C,,,2022,,,,,10,,2,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
12/07/2024 00:00,,C,,,2022,,,,,6.8,,2,30,0.226666667,>2021,EURO4,0.3,-0.232,TRUE
11/09/2023 00:00,,C,,,2022,,,,,21.9,,1,40,0.5475,>2021,EURO4,0.3,-0.13575,TRUE
27/03/2023 00:00,,C,,,2022,,,,,10,,1,40,0.25,>2021,EURO4,0.3,-0.225,TRUE
18/12/2023 00:00,,C,,,2022,,,,,7,,1,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
06/06/2023 00:00,,C,,,2022,,,,,17,,1,40,0.425,>2021,EURO4,0.3,-0.1725,TRUE
03/11/2023 00:00,,C,,,2022,,,,,25,,1,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
31/10/2024 00:00,,C,,,2022,,,,,6.5,,2,30,0.216666667,>2021,EURO4,0.3,-0.235,TRUE
22/06/2023 00:00,,C,,,2022,,,,,12.5,,1,40,0.3125,>2021,EURO4,0.3,-0.20625,TRUE
28/03/2024 00:00,,C,,,2022,,,,,4.4,,2,30,0.146666667,>2021,EURO4,0.3,-0.256,TRUE
17/01/2025 00:00,,C,,,2022,,,,,9.7,,3,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
05/05/2023 00:00,,C,,,2022,,,,,9.7,,1,40,0.2425,>2021,EURO4,0.3,-0.22725,TRUE
29/03/2024 00:00,,C,,,2022,,,,,20,,2,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
21/11/2023 00:00,,C,,,2022,,,,,29,,1,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
12/10/2023 00:00,,C,,,2022,,,,,14,,1,30,0.466666667,>2021,EURO4,0.3,-0.16,TRUE
22/02/2024 00:00,,C,,,2022,,,,,26,,2,30,0.866666667,>2021,EURO4,0.3,-0.04,TRUE
29/08/2023 00:00,,C,,,2022,,,,,2.2,,1,40,0.055,>2021,EURO4,0.3,-0.2835,TRUE
24/02/2023 00:00,,C,,,2022,,,,,29,,1,40,0.725,>2021,EURO4,0.3,-0.0825,TRUE
01/11/2023 00:00,,C,,,2022,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
02/10/2023 00:00,,C,,,2022,,,,,23.1,,1,30,0.77,>2021,EURO4,0.3,-0.069,TRUE
18/12/2023 00:00,,C,,,2022,,,,,22,,1,30,0.733333333,>2021,EURO4,0.3,-0.08,TRUE
30/06/2023 00:00,,C,,,2022,,,,,12.86,,1,40,0.3215,>2021,EURO4,0.3,-0.20355,TRUE
26/10/2024 00:00,,C,,,2022,,,,,5,,2,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
12/03/2024 00:00,,C,,,2022,,,,,7.9,,2,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
22/01/2025 00:00,,C,,,2022,,,,,7.5,,3,30,0.25,>2021,EURO4,0.3,-0.225,TRUE
04/12/2023 00:00,,C,,,2022,,,,,2,,1,30,0.066666667,>2021,EURO4,0.3,-0.28,TRUE
19/10/2023 00:00,,C,,,2022,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
19/11/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
09/12/2023 00:00,,C,,,2022,,,,,21.5,,1,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
15/04/2023 00:00,,C,,,2022,,,,,25,,1,40,0.625,>2021,EURO4,0.3,-0.1125,TRUE
27/10/2023 00:00,,C,,,2022,,,,,20,,1,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
07/11/2023 00:00,,C,,,2022,,,,,11,,1,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
27/06/2024 00:00,,C,,,2022,,,,,4,,2,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
04/04/2023 00:00,,C,,,2022,,,,,9,,1,40,0.225,>2021,EURO4,0.3,-0.2325,TRUE
13/05/2023 00:00,,C,,,2022,,,,,6.65,,1,40,0.16625,>2021,EURO4,0.3,-0.250125,TRUE
18/01/2025 00:00,,C,,,2022,,,,,13.8,,3,30,0.46,>2021,EURO4,0.3,-0.162,TRUE
07/09/2023 00:00,,C,,,2022,,,,,12,,1,40,0.3,>2021,EURO4,0.3,-0.21,TRUE
02/02/2023 00:00,,C,,,2022,,,,,21,,1,40,0.525,>2021,EURO4,0.3,-0.1425,TRUE
18/01/2024 00:00,,C,,,2022,,,,,5,,2,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
10/02/2025 00:00,,C,,,2022,,,,,13.9,,3,30,0.463333333,>2021,EURO4,0.3,-0.161,TRUE
31/05/2024 00:00,,C,,,2022,,,,,7.9,,2,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
15/11/2023 00:00,,C,,,2022,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
08/07/2024 00:00,,C,,,2022,,,,,5,,2,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
10/11/2023 00:00,,C,,,2022,,,,,29.11,,1,30,0.970333333,>2021,EURO4,0.3,-0.0089,TRUE
25/02/2025 00:00,,C,,,2022,,,,,15,,3,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
21/12/2023 00:00,,C,,,2022,,,,,3,,1,30,0.1,>2021,EURO4,0.3,-0.27,TRUE
19/10/2023 00:00,,C,,,2022,,,,,22.9,,1,30,0.763333333,>2021,EURO4,0.3,-0.071,TRUE
27/08/2024 00:00,,C,,,2022,,,,,25.6,,2,30,0.853333333,>2021,EURO4,0.3,-0.044,TRUE
28/01/2025 00:00,,C,,,2022,,,,,25,,3,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
12/12/2023 00:00,,C,,,2022,,,,,32.5,,1,30,1.083333333,>2021,EURO4,0.3,0.025,FALSE
09/09/2023 00:00,,C,,,2022,,,,,3.4,,1,40,0.085,>2021,EURO4,0.3,-0.2745,TRUE
06/05/2024 00:00,,C,,,2022,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
29/11/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
04/10/2023 00:00,,C,,,2022,,,,,10,,1,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
18/09/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
17/05/2024 00:00,,C,,,2022,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
14/10/2023 00:00,,C,,,2022,,,,,17,,1,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
27/07/2023 00:00,,C,,,2022,,,,,10,,1,40,0.25,>2021,EURO4,0.3,-0.225,TRUE
07/11/2023 00:00,,C,,,2022,,,,,25,,1,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
13/09/2024 00:00,,C,,,2022,,,,,6.6,,2,30,0.22,>2021,EURO4,0.3,-0.234,TRUE
08/08/2024 00:00,,C,,,2022,,,,,17.2,,2,30,0.573333333,>2021,EURO4,0.3,-0.128,TRUE
07/12/2023 00:00,,C,,,2022,,,,,9.7,,1,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
30/01/2024 00:00,,C,,,2022,,,,,7.8,,2,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
07/09/2023 00:00,,C,,,2022,,,,,4,,1,40,0.1,>2021,EURO4,0.3,-0.27,TRUE
09/02/2024 00:00,,C,,,2022,,,,,26,,2,30,0.866666667,>2021,EURO4,0.3,-0.04,TRUE
06/03/2024 00:00,,C,,,2022,,,,,9,,2,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
29/02/2024 00:00,,C,,,2022,,,,,13.5,,2,30,0.45,>2021,EURO4,0.3,-0.165,TRUE
11/07/2024 00:00,,C,,,2022,,,,,11,,2,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
09/12/2023 00:00,,C,,,2022,,,,,18,,1,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
23/01/2024 00:00,,C,,,2022,,,,,4.2,,2,30,0.14,>2021,EURO4,0.3,-0.258,TRUE
25/09/2024 00:00,,C,,,2022,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
11/07/2023 00:00,,C,,,2022,,,,,4.8,,1,40,0.12,>2021,EURO4,0.3,-0.264,TRUE
16/11/2024 00:00,,C,,,2022,,,,,11.9,,2,30,0.396666667,>2021,EURO4,0.3,-0.181,TRUE
26/12/2023 00:00,,C,,,2022,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
09/11/2023 00:00,,C,,,2022,,,,,30,,1,30,1,>2021,EURO4,0.3,0,TRUE
01/11/2023 00:00,,C,,,2022,,,,,31,,1,30,1.033333333,>2021,EURO4,0.3,0.01,FALSE
17/10/2023 00:00,,C,,,2022,,,,,5.2,,1,30,0.173333333,>2021,EURO4,0.3,-0.248,TRUE
04/08/2023 00:00,,C,,,2022,,,,,9.7,,1,40,0.2425,>2021,EURO4,0.3,-0.22725,TRUE
23/12/2023 00:00,,C,,,2022,,,,,15,,1,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
02/11/2023 00:00,,C,,,2022,,,,,13,,1,30,0.433333333,>2021,EURO4,0.3,-0.17,TRUE
12/07/2024 00:00,,C,,,2022,,,,,8,,2,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
13/09/2023 00:00,,C,,,2022,,,,,19,,1,50,0.38,>2021,EURO4,0.3,-0.186,TRUE
30/01/2024 00:00,,C,,,2022,,,,,7,,2,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
10/01/2024 00:00,,C,,,2022,,,,,6.65,,2,30,0.221666667,>2021,EURO4,0.3,-0.2335,TRUE
26/04/2024 00:00,,C,,,2022,,,,,17,,2,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
24/10/2023 00:00,,C,,,2022,,,,,9.8,,1,30,0.326666667,>2021,EURO4,0.3,-0.202,TRUE
09/03/2024 00:00,,C,,,2022,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
03/02/2024 00:00,,C,,,2022,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
02/01/2024 00:00,,C,,,2022,,,,,8,,2,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
24/09/2024 00:00,,C,,,2022,,,,,11,,2,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
16/01/2024 00:00,,C,,,2022,,,,,5,,2,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
28/11/2023 00:00,,C,,,2022,,,,,9.6,,1,30,0.32,>2021,EURO4,0.3,-0.204,TRUE
02/02/2023 00:00,,C,,,2022,,,,,4,,1,40,0.1,>2021,EURO4,0.3,-0.27,TRUE
09/10/2023 00:00,,C,,,2022,,,,,20,,1,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
27/12/2023 00:00,,C,,,2022,,,,,2,,1,30,0.066666667,>2021,EURO4,0.3,-0.28,TRUE
26/06/2023 00:00,,C,,,2022,,,,,12,,1,40,0.3,>2021,EURO4,0.3,-0.21,TRUE
28/03/2024 00:00,,C,,,2022,,,,,3,,2,30,0.1,>2021,EURO4,0.3,-0.27,TRUE
12/01/2025 00:00,,C,,,2022,,,,,8.63,,3,30,0.287666667,>2021,EURO4,0.3,-0.2137,TRUE
02/12/2023 00:00,,C,,,2022,,,,,29,,1,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
02/02/2024 00:00,,C,,,2022,,,,,26,,2,30,0.866666667,>2021,EURO4,0.3,-0.04,TRUE
06/03/2023 00:00,,C,,,2022,,,,,17,,1,40,0.425,>2021,EURO4,0.3,-0.1725,TRUE
04/11/2023 00:00,,C,,,2022,,,,,28,,1,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
31/08/2023 00:00,,C,,,2022,,,,,6,,1,40,0.15,>2021,EURO4,0.3,-0.255,TRUE
22/08/2023 00:00,,C,,,2022,,,,,49.3,,1,40,1.2325,>2021,EURO4,0.3,0.06975,FALSE
29/08/2023 00:00,,C,,,2022,,,,,14.3,,1,40,0.3575,>2021,EURO4,0.3,-0.19275,TRUE
25/04/2024 00:00,,C,,,2022,,,,,11,,2,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
06/07/2024 00:00,,C,,,2022,,,,,12,,2,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
15/01/2024 00:00,,C,,,2022,,,,,12.86,,2,30,0.428666667,>2021,EURO4,0.3,-0.1714,TRUE
17/09/2024 00:00,,C,,,2022,,,,,18.3,,2,30,0.61,>2021,EURO4,0.3,-0.117,TRUE
25/05/2024 00:00,,C,,,2022,,,,,4.6,,2,30,0.153333333,>2021,EURO4,0.3,-0.254,TRUE
09/01/2024 00:00,,C,,,2022,,,,,8.4,,2,30,0.28,>2021,EURO4,0.3,-0.216,TRUE
14/09/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
15/06/2023 00:00,,C,,,2022,,,,,7.8,,1,40,0.195,>2021,EURO4,0.3,-0.2415,TRUE
14/03/2024 00:00,,C,,,2022,,,,,29,,2,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
12/03/2024 00:00,,C,,,2022,,,,,17,,2,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
21/10/2024 00:00,,C,,,2022,,,,,26,,2,30,0.866666667,>2021,EURO4,0.3,-0.04,TRUE
15/04/2023 00:00,,C,,,2022,,,,,6.65,,1,40,0.16625,>2021,EURO4,0.3,-0.250125,TRUE
11/12/2023 00:00,,C,,,2022,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
06/04/2023 00:00,,C,,,2022,,,,,5.2,,1,40,0.13,>2021,EURO4,0.3,-0.261,TRUE
26/10/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
27/02/2024 00:00,,C,,,2022,,,,,10.58,,2,30,0.352666667,>2021,EURO4,0.3,-0.1942,TRUE
06/12/2023 00:00,,C,,,2022,,,,,28,,1,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
15/07/2024 00:00,,C,,,2022,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
17/10/2023 00:00,,C,,,2022,,,,,19,,1,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
09/03/2023 00:00,,C,,,2022,,,,,27,,1,40,0.675,>2021,EURO4,0.3,-0.0975,TRUE
10/07/2024 00:00,,C,,,2022,,,,,7.9,,2,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
17/10/2023 00:00,,C,,,2022,,,,,25,,1,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
08/01/2025 00:00,,C,,,2022,,,,,21.5,,3,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
11/09/2023 00:00,,C,,,2022,,,,,12,,1,40,0.3,>2021,EURO4,0.3,-0.21,TRUE
03/10/2023 00:00,,C,,,2022,,,,,17,,1,30,0.566666667,>2021,EURO4,0.3,-0.13,TRUE
31/10/2023 00:00,,C,,,2022,,,,,21,,1,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
21/01/2023 00:00,,C,,,2022,,,,,2,,1,40,0.05,>2021,EURO4,0.3,-0.285,TRUE
23/01/2025 00:00,,C,,,2022,,,,,17.9,,3,30,0.596666667,>2021,EURO4,0.3,-0.121,TRUE
07/02/2025 00:00,,C,,,2022,,,,,18,,3,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
13/12/2023 00:00,,C,,,2022,,,,,7,,1,30,0.233333333,>2021,EURO4,0.3,-0.23,TRUE
18/11/2023 00:00,,C,,,2022,,,,,9,,1,30,0.3,>2021,EURO4,0.3,-0.21,TRUE
29/05/2024 00:00,,C,,,2022,,,,,8.5,,2,30,0.283333333,>2021,EURO4,0.3,-0.215,TRUE
21/05/2024 00:00,,C,,,2022,,,,,7.9,,2,30,0.263333333,>2021,EURO4,0.3,-0.221,TRUE
03/01/2023 00:00,,C,,,2022,,,,,11,,1,40,0.275,>2021,EURO4,0.3,-0.2175,TRUE
16/10/2024 00:00,,C,,,2022,,,,,21.5,,2,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
06/11/2023 00:00,,C,,,2022,,,,,24.9,,1,30,0.83,>2021,EURO4,0.3,-0.051,TRUE
31/01/2024 00:00,,C,,,2022,,,,,7.8,,2,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
30/01/2024 00:00,,C,,,2022,,,,,12,,2,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
11/11/2023 00:00,,C,,,2022,,,,,21.5,,1,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
03/09/2024 00:00,,C,,,2022,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
31/05/2024 00:00,,C,,,2022,,,,,30,,2,30,1,>2021,EURO4,0.3,0,TRUE
18/04/2023 00:00,,C,,,2022,,,,,11.2,,1,40,0.28,>2021,EURO4,0.3,-0.216,TRUE
28/10/2024 00:00,,C,,,2022,,,,,6.25,,2,30,0.208333333,>2021,EURO4,0.3,-0.2375,TRUE
12/10/2024 00:00,,C,,,2022,,,,,21.5,,2,30,0.716666667,>2021,EURO4,0.3,-0.085,TRUE
09/09/2023 00:00,,C,,,2022,,,,,33,,1,40,0.825,>2021,EURO4,0.3,-0.0525,TRUE
04/10/2024 00:00,,C,,,2022,,,,,9.8,,2,30,0.326666667,>2021,EURO4,0.3,-0.202,TRUE
12/08/2024 00:00,,C,,,2022,,,,,17.2,,2,30,0.573333333,>2021,EURO4,0.3,-0.128,TRUE
19/12/2023 00:00,,C,,,2022,,,,,4.2,,1,30,0.14,>2021,EURO4,0.3,-0.258,TRUE
08/11/2023 00:00,,C,,,2022,,,,,14,,1,30,0.466666667,>2021,EURO4,0.3,-0.16,TRUE
17/07/2024 00:00,,C,,,2022,,,,,11.6,,2,30,0.386666667,>2021,EURO4,0.3,-0.184,TRUE
10/12/2024 00:00,,C,,,2022,,,,,6.21,,2,30,0.207,>2021,EURO4,0.3,-0.2379,TRUE
04/09/2023 00:00,,C,,,2022,,,,,7.8,,1,40,0.195,>2021,EURO4,0.3,-0.2415,TRUE
05/08/2024 00:00,,C,,,2022,,,,,6.25,,2,30,0.208333333,>2021,EURO4,0.3,-0.2375,TRUE
25/03/2025 00:00,,C,,,2022,,,,,8,,3,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
08/01/2024 00:00,,C,,,2022,,,,,9.6,,2,30,0.32,>2021,EURO4,0.3,-0.204,TRUE
19/12/2024 00:00,,C,,,2022,,,,,7.8,,2,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
10/04/2023 00:00,,C,,,2022,,,,,11,,1,40,0.275,>2021,EURO4,0.3,-0.2175,TRUE
27/03/2024 00:00,,C,,,2022,,,,,19,,2,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
22/01/2025 00:00,,C,,,2022,,,,,4,,3,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
07/09/2023 00:00,,C,,,2022,,,,,2.8,,1,40,0.07,>2021,EURO4,0.3,-0.279,TRUE
20/06/2023 00:00,,C,,,2022,,,,,11,,1,40,0.275,>2021,EURO4,0.3,-0.2175,TRUE
14/08/2023 00:00,,C,,,2022,,,,,11.6,,1,40,0.29,>2021,EURO4,0.3,-0.213,TRUE
24/11/2023 00:00,,C,,,2022,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
25/11/2023 00:00,,C,,,2022,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
09/09/2023 00:00,,C,,,2022,,,,,3.4,,1,40,0.085,>2021,EURO4,0.3,-0.2745,TRUE
02/10/2023 00:00,,C,,,2022,,,,,4,,1,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
26/03/2024 00:00,,C,,,2022,,,,,7.8,,2,30,0.26,>2021,EURO4,0.3,-0.222,TRUE
15/03/2024 00:00,,C,,,2022,,,,,29,,2,30,0.966666667,>2021,EURO4,0.3,-0.01,TRUE
02/09/2023 00:00,,C,,,2022,,,,,24,,1,50,0.48,>2021,EURO4,0.3,-0.156,TRUE
10/01/2023 00:00,,C,,,2022,,,,,10,,1,40,0.25,>2021,EURO4,0.3,-0.225,TRUE
08/10/2024 00:00,,C,,,2022,,,,,28,,2,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
14/03/2025 00:00,,C,,,2022,,,,,8,,3,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
09/11/2023 00:00,,C,,,2022,,,,,19.6,,1,30,0.653333333,>2021,EURO4,0.3,-0.104,TRUE
19/02/2024 00:00,,C,,,2022,,,,,21,,2,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
12/02/2024 00:00,,C,,,2022,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
09/01/2024 00:00,,C,,,2022,,,,,28,,2,30,0.933333333,>2021,EURO4,0.3,-0.02,TRUE
19/09/2024 00:00,,C,,,2022,,,,,12,,2,30,0.4,>2021,EURO4,0.3,-0.18,TRUE
16/04/2024 00:00,,C,,,2022,,,,,10,,2,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
18/12/2024 00:00,,C,,,2022,,,,,4.5,,2,30,0.15,>2021,EURO4,0.3,-0.255,TRUE
13/10/2023 00:00,,C,,,2022,,,,,27.3,,1,30,0.91,>2021,EURO4,0.3,-0.027,TRUE
13/10/2023 00:00,,C,,,2022,,,,,4,,1,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
30/11/2023 00:00,,C,,,2022,,,,,6,,1,30,0.2,>2021,EURO4,0.3,-0.24,TRUE
06/12/2023 00:00,,C,,,2022,,,,,12.86,,1,30,0.428666667,>2021,EURO4,0.3,-0.1714,TRUE
09/09/2023 00:00,,C,,,2022,,,,,17,,1,40,0.425,>2021,EURO4,0.3,-0.1725,TRUE
18/09/2023 00:00,,C,,,2022,,,,,5,,1,40,0.125,>2021,EURO4,0.3,-0.2625,TRUE
14/12/2023 00:00,,C,,,2022,,,,,30,,1,30,1,>2021,EURO4,0.3,0,TRUE
07/12/2023 00:00,,C,,,2022,,,,,11,,1,30,0.366666667,>2021,EURO4,0.3,-0.19,TRUE
23/03/2024 00:00,,C,,,2022,,,,,25,,2,30,0.833333333,>2021,EURO4,0.3,-0.05,TRUE
18/04/2024 00:00,,C,,,2022,,,,,5,,2,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
28/08/2023 00:00,,C,,,2022,,,,,33,,1,40,0.825,>2021,EURO4,0.3,-0.0525,TRUE
02/03/2024 00:00,,C,,,2022,,,,,4,,2,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
25/08/2023 00:00,,C,,,2022,,,,,23,,1,40,0.575,>2021,EURO4,0.3,-0.1275,TRUE
31/10/2023 00:00,,C,,,2022,,,,,30,,1,30,1,>2021,EURO4,0.3,0,TRUE
22/03/2025 00:00,,C,,,2022,,,,,9.7,,3,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
05/08/2024 00:00,,C,,,2022,,,,,15,,2,30,0.5,>2021,EURO4,0.3,-0.15,TRUE
20/02/2024 00:00,,C,,,2022,,,,,20.38,,2,30,0.679333333,>2021,EURO4,0.3,-0.0962,TRUE
03/09/2023 00:00,,C,,,2022,,,,,37,,1,40,0.925,>2021,EURO4,0.3,-0.0225,TRUE
23/01/2024 00:00,,C,,,2022,,,,,21,,2,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
18/10/2024 00:00,,C,,,2022,,,,,19,,2,30,0.633333333,>2021,EURO4,0.3,-0.11,TRUE
16/02/2024 00:00,,C,,,2022,,,,,21,,2,30,0.7,>2021,EURO4,0.3,-0.09,TRUE
09/11/2023 00:00,,C,,,2022,,,,,5,,1,30,0.166666667,>2021,EURO4,0.3,-0.25,TRUE
11/06/2024 00:00,,C,,,2022,,,,,18,,2,30,0.6,>2021,EURO4,0.3,-0.12,TRUE
07/05/2024 00:00,,C,,,2022,,,,,10,,2,30,0.333333333,>2021,EURO4,0.3,-0.2,TRUE
28/10/2023 00:00,,C,,,2022,,,,,16,,1,30,0.533333333,>2021,EURO4,0.3,-0.14,TRUE
08/11/2023 00:00,,C,,,2022,,,,,8,,1,30,0.266666667,>2021,EURO4,0.3,-0.22,TRUE
17/02/2023 00:00,,C,,,2022,,,,,17,,1,40,0.425,>2021,EURO4,0.3,-0.1725,TRUE
12/08/2023 00:00,,C,,,2022,,,,,28,,1,40,0.7,>2021,EURO4,0.3,-0.09,TRUE
11/11/2024 00:00,,C,,,2022,,,,,23,,2,30,0.766666667,>2021,EURO4,0.3,-0.07,TRUE
04/03/2024 00:00,,C,,,2022,,,,,15.5,,2,30,0.516666667,>2021,EURO4,0.3,-0.145,TRUE
07/07/2023 00:00,,C,,,2022,,,,,5.5,,1,40,0.1375,>2021,EURO4,0.3,-0.25875,TRUE
01/09/2023 00:00,,C,,,2022,,,,,2.8,,1,40,0.07,>2021,EURO4,0.3,-0.279,TRUE
03/09/2024 00:00,,C,,,2022,,,,,14.1,,2,30,0.47,>2021,EURO4,0.3,-0.159,TRUE
18/12/2023 00:00,,C,,,2022,,,,,20,,1,30,0.666666667,>2021,EURO4,0.3,-0.1,TRUE
11/09/2023 00:00,,C,,,2022,,,,,10.4,,1,40,0.26,>2021,EURO4,0.3,-0.222,TRUE
21/11/2024 00:00,,C,,,2022,,,,,9.7,,2,30,0.323333333,>2021,EURO4,0.3,-0.203,TRUE
11/09/2023 00:00,,C,,,2022,,,,,4.9,,1,40,0.1225,>2021,EURO4,0.3,-0.26325,TRUE
29/12/2023 00:00,,C,,,2022,,,,,4,,1,30,0.133333333,>2021,EURO4,0.3,-0.26,TRUE
20/11/2023 00:00,,C,,,2022,,,,,7.45,,1,30,0.248333333,>2021,EURO4,0.3,-0.2255,TRUE
