Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK,,,,,,,
2014,28/07/2023,5.41,421,9,EURO3,4,1800,1.3525,0.233888889,2010-2016,0.2,0.0705,-0.153222222,FALSE,,,,,,,
2014,12/09/2023,8.01,1128,9,EURO3,4,1800,2.0025,0.626666667,2010-2016,0.2,0.2005,-0.074666667,FALSE,,,,,,,
2014,13/09/2023,4.7,248,9,EURO3,4,1800,1.175,0.137777778,2010-2016,0.2,0.035,-0.172444444,FALSE,,,,,,,
2014,07/10/2023,8.32,2050,9,EURO3,4,1800,2.08,1.138888889,2010-2016,0.2,0.216,0.027777778,FALSE,,,,,,,
2014,22/09/2023,7.6,317,9,EURO3,4,1800,1.9,0.176111111,2010-2016,0.2,0.18,-0.164777778,FALSE,,,,,,,
2014,11/09/2023,4.34,1.233,9,EURO3,4,1800,1.085,0.000685,2010-2016,0.2,0.017,-0.199863,FALSE,,,,,,,
2014,27/06/2023,4.36,373,9,EURO3,4,1800,1.09,0.207222222,2010-2016,0.2,0.018,-0.158555556,FALSE,,,,,,,
2014,09/09/2023,12.2,415,9,EURO3,4,1800,3.05,0.230555556,2010-2016,0.2,0.41,-0.153888889,FALSE,,,,,,,
2014,01/11/2023,4.14,129,9,EURO3,4,1800,1.035,0.071666667,2010-2016,0.2,0.007,-0.185666667,FALSE,,,,,,,
2014,30/08/2023,7.17,628,9,EURO3,4,1800,1.7925,0.348888889,2010-2016,0.2,0.1585,-0.130222222,FALSE,,,,,,,
2014,25/09/2023,5.48,88,9,EURO3,4,1800,1.37,0.048888889,2010-2016,0.2,0.074,-0.190222222,FALSE,,,,,,,
2014,28/07/2023,4.43,588,9,EURO3,4,1800,1.1075,0.326666667,2010-2016,0.2,0.0215,-0.134666667,FALSE,,,,,,,
2014,03/12/2024,4.06,318,10,EURO3,4,1800,1.015,0.176666667,2010-2016,0.2,0.003,-0.164666667,FALSE,,,,,,,
2014,28/08/2023,14,339,9,EURO3,4,1800,3.5,0.188333333,2010-2016,0.2,0.5,-0.162333333,FALSE,,,,,,,
2014,10/09/2023,2.65,1818,9,EURO3,4,1800,0.6625,1.01,2010-2016,0.2,-0.0675,0.002,FALSE,,,,,,,
2014,29/09/2023,13.7,308,9,EURO3,4,1800,3.425,0.171111111,2010-2016,0.2,0.485,-0.165777778,FALSE,,,,,,,
2014,07/11/2023,4.64,701,9,EURO3,4,1800,1.16,0.389444444,2010-2016,0.2,0.032,-0.122111111,FALSE,,,,,,,
2014,01/09/2023,11.9,516,9,EURO3,4,1800,2.975,0.286666667,2010-2016,0.2,0.395,-0.142666667,FALSE,,,,,,,
2014,28/11/2023,8.27,594,9,EURO3,4,1800,2.0675,0.33,2010-2016,0.2,0.2135,-0.134,FALSE,,,,,,,
2014,20/09/2023,6.19,568,9,EURO3,4,1800,1.5475,0.315555556,2010-2016,0.2,0.1095,-0.136888889,FALSE,,,,,,,
2014,04/09/2023,7.3,96,9,EURO3,4,1800,1.825,0.053333333,2010-2016,0.2,0.165,-0.189333333,FALSE,,,,,,,
2014,11/09/2023,11.9,220,9,EURO3,4,1800,2.975,0.122222222,2010-2016,0.2,0.395,-0.175555556,FALSE,,,,,,,
2014,25/01/2023,7.33,10.14,9,EURO3,4,1800,1.8325,0.005633333,2010-2016,0.2,0.1665,-0.198873333,FALSE,,,,,,,
2014,31/08/2023,7.55,280,9,EURO3,4,1800,1.8875,0.155555556,2010-2016,0.2,0.1775,-0.168888889,FALSE,,,,,,,
2014,03/10/2023,4.38,229,9,EURO3,4,1800,1.095,0.127222222,2010-2016,0.2,0.019,-0.174555556,FALSE,,,,,,,
2014,29/08/2023,13,1096,9,EURO3,4,1800,3.25,0.608888889,2010-2016,0.2,0.45,-0.078222222,FALSE,,,,,,,
2014,11/11/2024,8.97,2120,10,EURO3,4,1800,2.2425,1.177777778,2010-2016,0.2,0.2485,0.035555556,FALSE,,,,,,,
2014,02/09/2023,8.7,169,9,EURO3,4,1800,2.175,0.093888889,2010-2016,0.2,0.235,-0.181222222,FALSE,,,,,,,
2014,02/09/2023,9.6,44,9,EURO3,4,1800,2.4,0.024444444,2010-2016,0.2,0.28,-0.195111111,FALSE,,,,,,,
2014,10/09/2023,4.64,2721,9,EURO3,4,1800,1.16,1.511666667,2010-2016,0.2,0.032,0.102333333,FALSE,,,,,,,
2014,31/08/2023,12.3,349,9,EURO3,4,1800,3.075,0.193888889,2010-2016,0.2,0.415,-0.161222222,FALSE,,,,,,,
2014,23/09/2023,12.5,352,9,EURO3,4,1800,3.125,0.195555556,2010-2016,0.2,0.425,-0.160888889,FALSE,,,,,,,
2014,06/09/2023,8.9,1033,9,EURO3,4,1800,2.225,0.573888889,2010-2016,0.2,0.245,-0.085222222,FALSE,,,,,,,
2014,03/09/2023,4.34,769,9,EURO3,4,1800,1.085,0.427222222,2010-2016,0.2,0.017,-0.114555556,FALSE,,,,,,,
2014,13/09/2023,5.6,6543,9,EURO3,4,1800,1.4,3.635,2010-2016,0.2,0.08,0.527,FALSE,,,,,,,
2014,02/09/2023,8.1,3532,9,EURO3,4,1800,2.025,1.962222222,2010-2016,0.2,0.205,0.192444444,FALSE,,,,,,,
2014,30/08/2023,5.04,1661,9,EURO3,4,1800,1.26,0.922777778,2010-2016,0.2,0.052,-0.015444444,FALSE,,,,,,,
2014,04/09/2023,4.28,1230,9,EURO3,4,1800,1.07,0.683333333,2010-2016,0.2,0.014,-0.063333333,FALSE,,,,,,,
2014,31/08/2023,6.05,778,9,EURO3,4,1800,1.5125,0.432222222,2010-2016,0.2,0.1025,-0.113555556,FALSE,,,,,,,
2014,11/09/2023,13.7,0,9,EURO3,4,1800,3.425,0,2010-2016,0.2,0.485,-0.2,FALSE,,,,,,,
2014,02/09/2023,5.95,757,9,EURO3,4,1800,1.4875,0.420555556,2010-2016,0.2,0.0975,-0.115888889,FALSE,,,,,,,
2014,06/05/2024,6.4,1212,10,EURO3,4,1800,1.6,0.673333333,2010-2016,0.2,0.12,-0.065333333,FALSE,,,,,,,
2014,02/12/2023,6.08,3.75,9,EURO3,4,1800,1.52,0.002083333,2010-2016,0.2,0.104,-0.199583333,FALSE,,,,,,,
2014,08/09/2023,11.8,1478,9,EURO3,4,1800,2.95,0.821111111,2010-2016,0.2,0.39,-0.035777778,FALSE,,,,,,,
2014,25/01/2023,5.92,364,9,EURO3,4,1800,1.48,0.202222222,2010-2016,0.2,0.096,-0.159555556,FALSE,,,,,,,
2014,09/10/2023,12.1,186,9,EURO3,4,1800,3.025,0.103333333,2010-2016,0.2,0.405,-0.179333333,FALSE,,,,,,,
2014,04/11/2023,12.4,91,9,EURO3,4,1800,3.1,0.050555556,2010-2016,0.2,0.42,-0.189888889,FALSE,,,,,,,
2014,06/09/2023,1.83,1891,9,EURO3,4,1800,0.4575,1.050555556,2010-2016,0.2,-0.1085,0.010111111,FALSE,,,,,,,
2014,04/09/2023,12.6,392,9,EURO3,4,1800,3.15,0.217777778,2010-2016,0.2,0.43,-0.156444444,FALSE,,,,,,,
2014,12/11/2024,2.25,3170,10,EURO3,4,1800,0.5625,1.761111111,2010-2016,0.2,-0.0875,0.152222222,FALSE,,,,,,,
2014,04/09/2023,10.7,480,9,EURO3,4,1800,2.675,0.266666667,2010-2016,0.2,0.335,-0.146666667,FALSE,,,,,,,
2014,05/11/2023,16.9,30,9,EURO3,4,1800,4.225,0.016666667,2010-2016,0.2,0.645,-0.196666667,FALSE,,,,,,,
2014,10/09/2023,4.87,719,9,EURO3,4,1800,1.2175,0.399444444,2010-2016,0.2,0.0435,-0.120111111,FALSE,,,,,,,
2014,04/09/2023,4.27,991,9,EURO3,4,1800,1.0675,0.550555556,2010-2016,0.2,0.0135,-0.089888889,FALSE,,,,,,,
2014,17/09/2023,13.1,298,9,EURO3,4,1800,3.275,0.165555556,2010-2016,0.2,0.455,-0.166888889,FALSE,,,,,,,
2014,10/10/2023,6.53,8351,9,EURO3,4,1800,1.6325,4.639444444,2010-2016,0.2,0.1265,0.727888889,FALSE,,,,,,,
2014,22/08/2023,4.76,444,9,EURO3,4,1800,1.19,0.246666667,2010-2016,0.2,0.038,-0.150666667,FALSE,,,,,,,
2014,28/08/2023,4.3,609,9,EURO3,4,1800,1.075,0.338333333,2010-2016,0.2,0.015,-0.132333333,FALSE,,,,,,,
2014,08/09/2023,5.55,1737,9,EURO3,4,1800,1.3875,0.965,2010-2016,0.2,0.0775,-0.007,FALSE,,,,,,,
2014,06/09/2023,13.7,208,9,EURO3,4,1800,3.425,0.115555556,2010-2016,0.2,0.485,-0.176888889,FALSE,,,,,,,
2014,29/07/2024,4.47,328,10,EURO3,4,1800,1.1175,0.182222222,2010-2016,0.2,0.0235,-0.163555556,FALSE,,,,,,,
2015,07/02/2024,5.63,463,9,EURO3,4,1800,1.4075,0.257222222,2010-2016,0.2,0.0815,-0.148555556,FALSE,,,,,,,
2015,06/11/2023,44,1525,8,EURO3,4,1800,11,0.847222222,2010-2016,0.2,2,-0.030555556,FALSE,,,,,,,
2015,13/11/2023,5.37,1480,8,EURO3,4,1800,1.3425,0.822222222,2010-2016,0.2,0.0685,-0.035555556,FALSE,,,,,,,
2015,11/09/2024,8.06,468,9,EURO3,4,1800,2.015,0.26,2010-2016,0.2,0.203,-0.148,FALSE,,,,,,,
2015,05/06/2023,1.82,3645,8,EURO3,4,1800,0.455,2.025,2010-2016,0.2,-0.109,0.205,FALSE,,,,,,,
2015,25/01/2023,5.81,214,8,EURO3,4,1800,1.4525,0.118888889,2010-2016,0.2,0.0905,-0.176222222,FALSE,,,,,,,
2015,05/09/2023,0,2016,8,EURO3,4,1800,0,1.12,2010-2016,0.2,-0.2,0.024,FALSE,,,,,,,
2015,29/09/2023,4.44,529,8,EURO3,4,1800,1.11,0.293888889,2010-2016,0.2,0.022,-0.141222222,FALSE,,,,,,,
2015,09/10/2023,6,164,8,EURO3,4,1800,1.5,0.091111111,2010-2016,0.2,0.1,-0.181777778,FALSE,,,,,,,
2015,01/09/2023,4.25,1200,8,EURO3,4,1800,1.0625,0.666666667,2010-2016,0.2,0.0125,-0.066666667,FALSE,,,,,,,
2015,20/09/2023,7.25,429,8,EURO3,4,1800,1.8125,0.238333333,2010-2016,0.2,0.1625,-0.152333333,FALSE,,,,,,,
2015,27/09/2023,4.21,262,8,EURO3,4,1800,1.0525,0.145555556,2010-2016,0.2,0.0105,-0.170888889,FALSE,,,,,,,
2015,21/11/2023,4.92,206,8,EURO3,4,1800,1.23,0.114444444,2010-2016,0.2,0.046,-0.177111111,FALSE,,,,,,,
2015,22/11/2023,8.7,250,8,EURO3,4,1800,2.175,0.138888889,2010-2016,0.2,0.235,-0.172222222,FALSE,,,,,,,
2015,04/09/2023,4.15,192,8,EURO3,4,1800,1.0375,0.106666667,2010-2016,0.2,0.0075,-0.178666667,FALSE,,,,,,,
2015,11/05/2023,7.82,2700,8,EURO3,4,1800,1.955,1.5,2010-2016,0.2,0.191,0.1,FALSE,,,,,,,
2015,31/08/2023,10.9,191,8,EURO3,4,1800,2.725,0.106111111,2010-2016,0.2,0.345,-0.178777778,FALSE,,,,,,,
2015,03/09/2023,4.8,1998,8,EURO3,4,1800,1.2,1.11,2010-2016,0.2,0.04,0.022,FALSE,,,,,,,
2015,29/08/2023,4.16,1473,8,EURO3,4,1800,1.04,0.818333333,2010-2016,0.2,0.008,-0.036333333,FALSE,,,,,,,
2015,04/09/2023,3.7,4354,8,EURO3,4,1800,0.925,2.418888889,2010-2016,0.2,-0.015,0.283777778,FALSE,,,,,,,
2015,05/09/2023,9,131,8,EURO3,4,1800,2.25,0.072777778,2010-2016,0.2,0.25,-0.185444444,FALSE,,,,,,,
2015,15/01/2025,5.42,349,10,EURO3,4,1800,1.355,0.193888889,2010-2016,0.2,0.071,-0.161222222,FALSE,,,,,,,
2015,30/08/2023,5.2,268,8,EURO3,4,1800,1.3,0.148888889,2010-2016,0.2,0.06,-0.170222222,FALSE,,,,,,,
2015,23/10/2024,5.01,350,9,EURO3,4,1800,1.2525,0.194444444,2010-2016,0.2,0.0505,-0.161111111,FALSE,,,,,,,
2015,31/08/2023,13.4,131,8,EURO3,4,1800,3.35,0.072777778,2010-2016,0.2,0.47,-0.185444444,FALSE,,,,,,,
2015,06/11/2023,2.76,4726,8,EURO3,4,1800,0.69,2.625555556,2010-2016,0.2,-0.062,0.325111111,FALSE,,,,,,,
2015,04/09/2023,3.28,5647,8,EURO3,4,1800,0.82,3.137222222,2010-2016,0.2,-0.036,0.427444444,FALSE,,,,,,,
2015,05/11/2024,62,194,9,EURO3,4,1800,15.5,0.107777778,2010-2016,0.2,2.9,-0.178444444,FALSE,,,,,,,
2015,24/11/2023,4.38,444,8,EURO3,4,1800,1.095,0.246666667,2010-2016,0.2,0.019,-0.150666667,FALSE,,,,,,,
2015,10/09/2023,4.2,1548,8,EURO3,4,1800,1.05,0.86,2010-2016,0.2,0.01,-0.028,FALSE,,,,,,,
2015,06/09/2023,4.6,107,8,EURO3,4,1800,1.15,0.059444444,2010-2016,0.2,0.03,-0.188111111,FALSE,,,,,,,
2015,26/09/2023,6.96,1486,8,EURO3,4,1800,1.74,0.825555556,2010-2016,0.2,0.148,-0.034888889,FALSE,,,,,,,
2015,04/10/2023,10,545,8,EURO3,4,1800,2.5,0.302777778,2010-2016,0.2,0.3,-0.139444444,FALSE,,,,,,,
2015,12/09/2023,7.16,1298,8,EURO3,4,1800,1.79,0.721111111,2010-2016,0.2,0.158,-0.055777778,FALSE,,,,,,,
2015,16/11/2023,6.05,350,8,EURO3,4,1800,1.5125,0.194444444,2010-2016,0.2,0.1025,-0.161111111,FALSE,,,,,,,
2015,03/09/2023,7.9,214,8,EURO3,4,1800,1.975,0.118888889,2010-2016,0.2,0.195,-0.176222222,FALSE,,,,,,,
2015,09/02/2023,1.25,1921,8,EURO3,4,1800,0.3125,1.067222222,2010-2016,0.2,-0.1375,0.013444444,FALSE,,,,,,,
2015,05/09/2023,9.8,30,8,EURO3,4,1800,2.45,0.016666667,2010-2016,0.2,0.29,-0.196666667,FALSE,,,,,,,
2015,22/10/2023,8.7,274,8,EURO3,4,1800,2.175,0.152222222,2010-2016,0.2,0.235,-0.169555556,FALSE,,,,,,,
2015,09/09/2023,9.4,2084,8,EURO3,4,1800,2.35,1.157777778,2010-2016,0.2,0.27,0.031555556,FALSE,,,,,,,
2015,09/09/2023,7.44,844,8,EURO3,4,1800,1.86,0.468888889,2010-2016,0.2,0.172,-0.106222222,FALSE,,,,,,,
2015,23/02/2025,7.02,872,10,EURO3,4,1800,1.755,0.484444444,2010-2016,0.2,0.151,-0.103111111,FALSE,,,,,,,
2015,21/05/2024,8.26,734,9,EURO3,4,1800,2.065,0.407777778,2010-2016,0.2,0.213,-0.118444444,FALSE,,,,,,,
2015,04/09/2023,4.32,1313,8,EURO3,4,1800,1.08,0.729444444,2010-2016,0.2,0.016,-0.054111111,FALSE,,,,,,,
2015,21/08/2023,8.58,2500,8,EURO3,4,1800,2.145,1.388888889,2010-2016,0.2,0.229,0.077777778,FALSE,,,,,,,
2015,29/08/2023,7.81,10950,8,EURO3,4,1800,1.9525,6.083333333,2010-2016,0.2,0.1905,1.016666667,FALSE,,,,,,,
2015,28/08/2023,19.3,3205,8,EURO3,4,1800,4.825,1.780555556,2010-2016,0.2,0.765,0.156111111,FALSE,,,,,,,
2015,05/10/2023,14,126,8,EURO3,4,1800,3.5,0.07,2010-2016,0.2,0.5,-0.186,FALSE,,,,,,,
2015,13/04/2023,5.79,481,8,EURO3,4,1800,1.4475,0.267222222,2010-2016,0.2,0.0895,-0.146555556,FALSE,,,,,,,
2015,10/09/2023,13.9,984,8,EURO3,4,1800,3.475,0.546666667,2010-2016,0.2,0.495,-0.090666667,FALSE,,,,,,,
2015,04/09/2023,1.98,1867,8,EURO3,4,1800,0.495,1.037222222,2010-2016,0.2,-0.101,0.007444444,FALSE,,,,,,,
2015,29/08/2023,4.67,81,8,EURO3,4,1800,1.1675,0.045,2010-2016,0.2,0.0335,-0.191,FALSE,,,,,,,
2015,22/08/2023,6.11,521,8,EURO3,4,1800,1.5275,0.289444444,2010-2016,0.2,0.1055,-0.142111111,FALSE,,,,,,,
2015,25/07/2023,9.92,13010,8,EURO3,4,1800,2.48,7.227777778,2010-2016,0.2,0.296,1.245555556,FALSE,,,,,,,
2015,23/10/2023,14.3,128,8,EURO3,4,1800,3.575,0.071111111,2010-2016,0.2,0.515,-0.185777778,FALSE,,,,,,,
2015,01/09/2023,1.81,2246,8,EURO3,4,1800,0.4525,1.247777778,2010-2016,0.2,-0.1095,0.049555556,FALSE,,,,,,,
2015,16/02/2023,2.89,3480,8,EURO3,4,1800,0.7225,1.933333333,2010-2016,0.2,-0.0555,0.186666667,FALSE,,,,,,,
2015,02/09/2023,4.9,1998,8,EURO3,4,1800,1.225,1.11,2010-2016,0.2,0.045,0.022,FALSE,,,,,,,
2015,04/09/2023,12.1,571,8,EURO3,4,1800,3.025,0.317222222,2010-2016,0.2,0.405,-0.136555556,FALSE,,,,,,,
2015,20/09/2023,7.11,108,8,EURO3,4,1800,1.7775,0.06,2010-2016,0.2,0.1555,-0.188,FALSE,,,,,,,
2015,12/02/2025,4.19,290,10,EURO3,4,1800,1.0475,0.161111111,2010-2016,0.2,0.0095,-0.167777778,FALSE,,,,,,,
2015,29/08/2023,4.3,716,8,EURO3,4,1800,1.075,0.397777778,2010-2016,0.2,0.015,-0.120444444,FALSE,,,,,,,
2015,02/09/2023,9.6,146,8,EURO3,4,1800,2.4,0.081111111,2010-2016,0.2,0.28,-0.183777778,FALSE,,,,,,,
2015,27/09/2023,0.14,2686,8,EURO3,4,1800,0.035,1.492222222,2010-2016,0.2,-0.193,0.098444444,FALSE,,,,,,,
2015,07/06/2023,9.39,1017,8,EURO3,4,1800,2.3475,0.565,2010-2016,0.2,0.2695,-0.087,FALSE,,,,,,,
2015,21/10/2023,15,101,8,EURO3,4,1800,3.75,0.056111111,2010-2016,0.2,0.55,-0.188777778,FALSE,,,,,,,
2015,04/09/2023,4.09,468,8,EURO3,4,1800,1.0225,0.26,2010-2016,0.2,0.0045,-0.148,FALSE,,,,,,,
2015,08/09/2023,6.26,136,8,EURO3,4,1800,1.565,0.075555556,2010-2016,0.2,0.113,-0.184888889,FALSE,,,,,,,
2015,28/08/2023,5.52,499,8,EURO3,4,1800,1.38,0.277222222,2010-2016,0.2,0.076,-0.144555556,FALSE,,,,,,,
2015,20/02/2025,6.21,258,10,EURO3,4,1800,1.5525,0.143333333,2010-2016,0.2,0.1105,-0.171333333,FALSE,,,,,,,
2015,17/09/2023,10.4,183,8,EURO3,4,1800,2.6,0.101666667,2010-2016,0.2,0.32,-0.179666667,FALSE,,,,,,,
2015,13/06/2024,9.1,2200,9,EURO3,4,1800,2.275,1.222222222,2010-2016,0.2,0.255,0.044444444,FALSE,,,,,,,
2015,27/09/2023,4.76,2487,8,EURO3,4,1800,1.19,1.381666667,2010-2016,0.2,0.038,0.076333333,FALSE,,,,,,,
2015,23/08/2023,5.62,834,8,EURO3,4,1800,1.405,0.463333333,2010-2016,0.2,0.081,-0.107333333,FALSE,,,,,,,
2015,04/09/2023,7.5,191,8,EURO3,4,1800,1.875,0.106111111,2010-2016,0.2,0.175,-0.178777778,FALSE,,,,,,,
2015,12/09/2023,7.73,4830,8,EURO3,4,1800,1.9325,2.683333333,2010-2016,0.2,0.1865,0.336666667,FALSE,,,,,,,
2015,01/11/2023,6.95,664,8,EURO3,4,1800,1.7375,0.368888889,2010-2016,0.2,0.1475,-0.126222222,FALSE,,,,,,,
2015,31/08/2023,9.36,3200,8,EURO3,4,1800,2.34,1.777777778,2010-2016,0.2,0.268,0.155555556,FALSE,,,,,,,
2015,02/11/2023,4.12,1220,8,EURO3,4,1800,1.03,0.677777778,2010-2016,0.2,0.006,-0.064444444,FALSE,,,,,,,
2015,12/09/2024,4.85,717,9,EURO3,4,1800,1.2125,0.398333333,2010-2016,0.2,0.0425,-0.120333333,FALSE,,,,,,,
2015,22/09/2023,2.8,1979,8,EURO3,4,1800,0.7,1.099444444,2010-2016,0.2,-0.06,0.019888889,FALSE,,,,,,,
2015,07/10/2023,10.6,1033,8,EURO3,4,1800,2.65,0.573888889,2010-2016,0.2,0.33,-0.085222222,FALSE,,,,,,,
2015,15/09/2023,4.32,316,8,EURO3,4,1800,1.08,0.175555556,2010-2016,0.2,0.016,-0.164888889,FALSE,,,,,,,
2015,05/07/2024,9.09,997,9,EURO3,4,1800,2.2725,0.553888889,2010-2016,0.2,0.2545,-0.089222222,FALSE,,,,,,,
2015,30/08/2023,7.73,2390,8,EURO3,4,1800,1.9325,1.327777778,2010-2016,0.2,0.1865,0.065555556,FALSE,,,,,,,
2015,27/09/2023,5.87,1273,8,EURO3,4,1800,1.4675,0.707222222,2010-2016,0.2,0.0935,-0.058555556,FALSE,,,,,,,
2015,28/11/2023,5.261,2970,8,EURO3,4,1800,1.31525,1.65,2010-2016,0.2,0.06305,0.13,FALSE,,,,,,,
2015,19/09/2023,4.17,1983,8,EURO3,4,1800,1.0425,1.101666667,2010-2016,0.2,0.0085,0.020333333,FALSE,,,,,,,
2015,04/11/2023,9.5,708,8,EURO3,4,1800,2.375,0.393333333,2010-2016,0.2,0.275,-0.121333333,FALSE,,,,,,,
2015,17/07/2024,9.04,609,9,EURO3,4,1800,2.26,0.338333333,2010-2016,0.2,0.252,-0.132333333,FALSE,,,,,,,
2015,16/05/2023,4.35,997,8,EURO3,4,1800,1.0875,0.553888889,2010-2016,0.2,0.0175,-0.089222222,FALSE,,,,,,,
2015,15/10/2024,6.89,1875,9,EURO3,4,1800,1.7225,1.041666667,2010-2016,0.2,0.1445,0.008333333,FALSE,,,,,,,
2015,30/08/2023,10.5,105,8,EURO3,4,1800,2.625,0.058333333,2010-2016,0.2,0.325,-0.188333333,FALSE,,,,,,,
2015,22/09/2023,7.19,1082,8,EURO3,4,1800,1.7975,0.601111111,2010-2016,0.2,0.1595,-0.079777778,FALSE,,,,,,,
2015,23/11/2023,4.11,148,8,EURO3,4,1800,1.0275,0.082222222,2010-2016,0.2,0.0055,-0.183555556,FALSE,,,,,,,
2015,20/09/2023,14.7,134,8,EURO3,4,1800,3.675,0.074444444,2010-2016,0.2,0.535,-0.185111111,FALSE,,,,,,,
2015,31/08/2023,14.1,162,8,EURO3,4,1800,3.525,0.09,2010-2016,0.2,0.505,-0.182,FALSE,,,,,,,
2015,19/09/2023,7.4,4796,8,EURO3,4,1800,1.85,2.664444444,2010-2016,0.2,0.17,0.332888889,FALSE,,,,,,,
2015,29/08/2023,6.51,756,8,EURO3,4,1800,1.6275,0.42,2010-2016,0.2,0.1255,-0.116,FALSE,,,,,,,
2015,04/09/2023,4.56,401,8,EURO3,4,1800,1.14,0.222777778,2010-2016,0.2,0.028,-0.155444444,FALSE,,,,,,,
2015,27/07/2023,2.77,2213,8,EURO3,4,1800,0.6925,1.229444444,2010-2016,0.2,-0.0615,0.045888889,FALSE,,,,,,,
2015,04/09/2023,11.6,234,8,EURO3,4,1800,2.9,0.13,2010-2016,0.2,0.38,-0.174,FALSE,,,,,,,
2015,07/09/2023,4.46,579,8,EURO3,4,1800,1.115,0.321666667,2010-2016,0.2,0.023,-0.135666667,FALSE,,,,,,,
2015,17/09/2023,4.64,467,8,EURO3,4,1800,1.16,0.259444444,2010-2016,0.2,0.032,-0.148111111,FALSE,,,,,,,
2015,31/08/2023,4.77,1653,8,EURO3,4,1800,1.1925,0.918333333,2010-2016,0.2,0.0385,-0.016333333,FALSE,,,,,,,
2015,29/08/2023,10,235,8,EURO3,4,1800,2.5,0.130555556,2010-2016,0.2,0.3,-0.173888889,FALSE,,,,,,,
2015,03/09/2023,1.86,1874,8,EURO3,4,1800,0.465,1.041111111,2010-2016,0.2,-0.107,0.008222222,FALSE,,,,,,,
2015,20/03/2024,4,320,9,EURO3,4,1800,1,0.177777778,2010-2016,0.2,0,-0.164444444,FALSE,,,,,,,
2015,04/09/2023,8.2,64,8,EURO3,4,1800,2.05,0.035555556,2010-2016,0.2,0.21,-0.192888889,FALSE,,,,,,,
2015,30/11/2023,5.89,514,8,EURO3,4,1800,1.4725,0.285555556,2010-2016,0.2,0.0945,-0.142888889,FALSE,,,,,,,
2015,02/09/2023,4.91,849,8,EURO3,4,1800,1.2275,0.471666667,2010-2016,0.2,0.0455,-0.105666667,FALSE,,,,,,,
2015,27/10/2023,3.1,4824,8,EURO3,4,1800,0.775,2.68,2010-2016,0.2,-0.045,0.336,FALSE,,,,,,,
2015,27/09/2023,5.82,685,8,EURO3,4,1800,1.455,0.380555556,2010-2016,0.2,0.091,-0.123888889,FALSE,,,,,,,
2015,04/09/2023,8.33,1025,8,EURO3,4,1800,2.0825,0.569444444,2010-2016,0.2,0.2165,-0.086111111,FALSE,,,,,,,
2015,08/09/2023,1.48,1919,8,EURO3,4,1800,0.37,1.066111111,2010-2016,0.2,-0.126,0.013222222,FALSE,,,,,,,
2015,27/03/2024,4.29,24,9,EURO3,4,1800,1.0725,0.013333333,2010-2016,0.2,0.0145,-0.197333333,FALSE,,,,,,,
2015,02/10/2023,7.08,102,8,EURO3,4,1800,1.77,0.056666667,2010-2016,0.2,0.154,-0.188666667,FALSE,,,,,,,
2015,27/09/2023,5.12,735,8,EURO3,4,1800,1.28,0.408333333,2010-2016,0.2,0.056,-0.118333333,FALSE,,,,,,,
2015,08/09/2023,3.3,1827,8,EURO3,4,1800,0.825,1.015,2010-2016,0.2,-0.035,0.003,FALSE,,,,,,,
2015,02/09/2023,7.05,4270,8,EURO3,4,1800,1.7625,2.372222222,2010-2016,0.2,0.1525,0.274444444,FALSE,,,,,,,
2015,25/09/2023,7.1,1357,8,EURO3,4,1800,1.775,0.753888889,2010-2016,0.2,0.155,-0.049222222,FALSE,,,,,,,
2015,11/02/2025,5.2,2463,10,EURO3,4,1800,1.3,1.368333333,2010-2016,0.2,0.06,0.073666667,FALSE,,,,,,,
2015,07/09/2023,13.8,94,8,EURO3,4,1800,3.45,0.052222222,2010-2016,0.2,0.49,-0.189555556,FALSE,,,,,,,
2015,29/08/2023,5.63,430,8,EURO3,4,1800,1.4075,0.238888889,2010-2016,0.2,0.0815,-0.152222222,FALSE,,,,,,,
2015,20/02/2025,6.4,521,10,EURO3,4,1800,1.6,0.289444444,2010-2016,0.2,0.12,-0.142111111,FALSE,,,,,,,
2015,17/09/2023,10.2,160,8,EURO3,4,1800,2.55,0.088888889,2010-2016,0.2,0.31,-0.182222222,FALSE,,,,,,,
2015,25/04/2024,5.9,496,9,EURO3,4,1800,1.475,0.275555556,2010-2016,0.2,0.095,-0.144888889,FALSE,,,,,,,
2015,31/08/2023,11.1,299,8,EURO3,4,1800,2.775,0.166111111,2010-2016,0.2,0.355,-0.166777778,FALSE,,,,,,,
2015,22/08/2023,4.1,1200,8,EURO3,4,1800,1.025,0.666666667,2010-2016,0.2,0.005,-0.066666667,FALSE,,,,,,,
2015,21/03/2023,5.54,759,8,EURO3,4,1800,1.385,0.421666667,2010-2016,0.2,0.077,-0.115666667,FALSE,,,,,,,
2015,30/08/2023,9.9,1007,8,EURO3,4,1800,2.475,0.559444444,2010-2016,0.2,0.295,-0.088111111,FALSE,,,,,,,
2015,24/08/2023,4.94,1067,8,EURO3,4,1800,1.235,0.592777778,2010-2016,0.2,0.047,-0.081444444,FALSE,,,,,,,
2015,31/08/2023,4.55,466,8,EURO3,4,1800,1.1375,0.258888889,2010-2016,0.2,0.0275,-0.148222222,FALSE,,,,,,,
